Country,rating,contract,is_employed,job,city,date,comment
US,5.0,,True,Ingénieur Réseaux et Telecom,alger,2019,"je ne jamais vue un cadre de travail aussi agréable comme dans la Socgen, un sentiment de convivialité et d'espris d'équipe
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Summer Analyst,"New York, NY; Jersey City, NJ",2019,"I was an intern for ITEC, in a class of about 90 interns. However, about 8 of us were with ITEC. The first week was training, which consisted of an overview of what the bank does and certain aspects of banking. I learned a lot of banking that I didn't in school but, I felt that there should have been a specific training for ITEC interns as our work may or may not involve that.

I found out at the end of the last week I would be working in Jersey City but, I did spend some days in NYC based on the events they prepared for us. The pay was great, however, a majority of the time there I didn't have much to do. My team was very busy with their own tasks and I didn't get that many projects. Every single employee I met, no matter the level, was very kind, welcoming, helpful, and willing to answer any of my questions. My boss was also amazing.

The program had free lunches every Friday where someone in the company would talk about their experience in the company and provide background for their department. We also had a bowling night and a soulcycle class. It was a great place to work, especially since it was my first.

I did feel that there was some confusion when it came to certain events. In the beginning, I didn't know where I would be working or my manager until later on in the week. However, HR did have to take care of all 90 interns.

I can't speak for the rest of the interns but, for ITEC, full time offers were given to half of the interns. I was not one of them and I was upset but, it was truly a wonderful experience. I truly enjoyed working there!
Points positifs
great pay, great company culture, wonderful people
Points négatifs
didn't have much to do, confusion with HR
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,"Exec Asst., Deputy Head of Sales Trading Floor","New York, NY",2019,"After having been with GE Capital for over 17 years, I found it difficult to enter a French Investment Bank culture and be a minority of the language and culture. I found the experience on the Trading Floor to toughen me a bit and teach me more about the markets.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Branch Manager,Tunis,2019,"a commercial bank with a mixture of French Tunisian culture.
The job is stressful. We must do a lot of politics to progress
the worst place to work is in the agencies. the best place to work is in the headquarters or in the regional directorates (they turn their thumbs and make the climate toxic)
Points positifs
nothing
Points négatifs
stress
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Consultant,"Jersey City, NJ",2019,"Relaxed enjoyable work environment with emphasis on collaboration without confrontation. Senior managers were very hands-on and well thought of. Work life balance is a priority.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Vice President - Sr. Markets,"Chicago, IL",2019,"Paris is very concentrated on lowering cost. They have been laying off since April 2019 on weekly basis.

Room for advancement is very limited if you do not connect with right folks. French is majority in NY and Chicago
Points positifs
hours
Points négatifs
Lay offs no job security
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Business Analyst,"Chicago, IL",2019,"Working at SG was a great experience. We worked diligently and was compensated well for it. One of the best benefits packages I had in a long time. Whether working individually or part of a global team, we all strive to be the best versions of ourselves.

The company was adamant about community involvement, and encouraged personal development, as well as organizational.

Interacting with so many diverse and brilliant people was certainly a highlight.
Points positifs
positive atmosphere
Points négatifs
depended too much on ""bottom line"" and ""cost-cutting"" initiatives.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Credit Analyst,"Chicago, IL",2019,"SG has great work life balance and plenty of time off and other nice benefits. It's a professional environment but not quite as advanced or modern as other top banks.
"
US,1.0,,True,Director,"New York, NY",2019,"Do Not recommend for work for this company. If you are not French, you will not be successful. Very old mentality, management doesn't allow you to work from home. One person is doing 3 people's job.
"
US,4.0,,False,Senior Developer/(Consultant),NYC,2019,"I was a consultant

Great work life balance

Interesting work.

Good technology - grea relationship with users, developers, qa team, ba's, vendors and prod support team.
Points positifs
Great work life balance
Points négatifs
lower pay
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,PMO Financial Transformation,"New York, NY",2019,"Soc Gen is a wonderful place to work if you like to remain in a non growth environment. An example would be working on aged workstations and software while the rest of world is decades ahead. If that is the environment that you enjoy then Soc Gen is for you.

Managers are used to receiving all direction from Paris and lack the ability to chart their own direction.

They do have wonderful benefits and the office work environment is excellent.
Points positifs
Benefits, Work/Life
Points négatifs
Backward
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Internal Auditor,"New York, NY",2019,"If you can make it at Societe Generale, you can make it anywhere. The work can be very tedious at times and the work/life balance is not the best. However you can learn a lot to advance your career here.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Summer Intern (Credit/Risk Department),"Jersey City, NJ",2019,"Although my time at SGEF was brief, it was a very enjoyable experience given that this was my first time working in an actual work environment/workplace. The employees were very helpful and patient, they were willing to teach me how to do/work certain machines and walk me through the process of KYC checks. Friendly environment, it was a pleasure working for the company.
Points positifs
Occasional free lunches, friendly workers willing to teach
Points négatifs
Lack of office space for additional employees in JC location, IDs must be retrieved at the NY location.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,stage,False,"Executive Assistant, Internal Audit","New York, NY",2019,"The office was nice and the employees were pleasant to work with. A typical day involved several reports to be submitted to upper management. I learned how to coordinate International travel as it was my first position at a Global company.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Contract Administrative Assistant,"New York, NY",2019,"With a strong and supportive manager, I worked with a team that understood what it's strengths and weaknesses were. Going the extra mile was acknowledged.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,LEGAL OFFICER,"New York, NY",2019,"Note that I worked at SG over 20 years ago.

Typical day at work revolved around doing casework / document preparation for attorneys.

When I was being assigned to Legal Department, SG paid for me to obtain a Paralegal Diploma at NYU. After joining SG, I had been promoted several times.

Most enjoyable part of the job was the people and team members.
Points positifs
Promotability; corporate benefits
Points négatifs
None to think of.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,True,"Model Validation, Liquidity Risk","New York, NY",2019,"Good work life balance focused on delivering high quality products. Workplace culture is congenial. Exposure to senior management and several community engagement opportunities.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,KYC,"New York, NY",2019,"SOC GEN has a HS type of setting, the most popular student gets away with everything even if they are ultimately wrong. They play favoritism, gossip A LOT about one another and do not hesitate to throw one another under the bus if they don't like you. Certain departments have a lot of messy in it, the focus should collectively be ensuring all standards, policies and procedures are met. Yet they spend more time trying to damage others careers. SOC GEN also has a VERY high turn over rate. Some of the most talented people are let go simply because its about who you know not what you know.

The crazy thing is, there is so much work to be done, and its never boring work. If people could put their personal feelings for one another to the side it would be a fabulous company
Points positifs
plenty of work to do ALWAYS
Points négatifs
too much negative souls
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,True,Customer Service Representative,"Lebanon, PA",2019,"Mon experience a societe generale etait pleine de succes , j’aime le travail d’equipe et je donne le max possible pour garder un bon profile qui reflete aussi le profile de la banque auc clients.
Points positifs
Neant
Points négatifs
Neant
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Developer Full Stack,Paris,2019,"First of all I have to say that I was in a particular place of Société Générale which it's insurrance part, which is more focused on improving existing tool and answering the compagny needs.
There I met awesome coworker and we became all friends since then, keep seeing each other even if our paths changed.
About the job what I had to do was expected, mainly maintenance and new features on existing tools, it was fine, maybe not the best choice for a long term for me but for a short term it was ok.
About the salary and benefits, my experience there was nice.
Points positifs
holidays
Points négatifs
projects
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Techical Support Analyst,"New York, NY",2019,"It's an ok work environment, don't look for work-life balance. That does not exist here. Don't expect advancement even when you are doing well. It is what it is.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Administrative Assistant,"New York, NY",2019,"Typical. day at work starts at 9am and can end between 5 and 8 pm. Management skills varies and could be better. It is a French bank so the culture stuff is not diversified they are trying to be cultural. the hardest part of the job is being appreciated.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,stage,False,INTERNAL CONTROL ANALYST,"Jersey City, NJ",2019,"The company has a great work-life balance and even better PTO days. The company tries to work with your needs and is very understanding of a doctor's appointment. The current JC office setting is a pain as it is flex office with no cubes.
Points positifs
Work-life balance
Points négatifs
Company's growth
Évaluez votre entreprise pour afficher tous les avis

"
US,1.0,,True,IT Manager,"New York, NY",2019,"You can learn many things like other companies I guess, but the team spirit is not present.

Individualism is promoted from management or at least what I felt during my experience here. There is no advance in career unless you have connection.

workers do the minimum and don't care about the quality of work until you chase them many times.

Go somewhere else.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,"Consultant, Information System Manager",Paris,2019,"Typical work day started with checking all security and access control to the Banking Data. System break or intrusions. Safety of system Backup. Control of all night batches. Monitoring all process and system availability. We have of skilled engineer and low level technician to fulfill the work.
Friendly workplace. The most enjoyable part of the Job is the consideration I have by handling the most sensible financial date and security information very confidentially without any break or leak.
Évaluez votre entreprise pour afficher tous les avis

"
US,1.0,,True,Vice President,"New York, NY",2019,"SG is relatively quantitative with good systems and many French specialists good with maths and coding; The firm values strongly its own culture and value, tends to trust and promote its own French employees. For external non-French joiner to build a meaningful career at SG it's very challenging.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Compliance Officer,"New York, NY",2019,"It was a little tense as I had to complete various assignment on a daily basis. I learned to interact with diffenrent parts of the compliance branch as well as other departments like operation and trading. The culture was very active. I had to on top of my game mostly. My hardest part was to find answers for all the inquiries from employees and stakeholders. I love doing researches to identify whether certain employees violated the company's compliance rules and procedures.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Vice President,"New York, NY",2019,"A typical day at work is anywhere from 10-12hrs. I can start the day working on my deliverables; e.g. weekly PnL analysis, RWA variance analysis, Financial deck. However, different ad-hoc requests come up throughout the day, mainly from the front office. Being on a trading floor as the go-to person for anything Finance makes me very accessible to the traders and COOs who are always asking for information. It makes the job exciting and challenging at the same time. I'm constantly learning about the business, but need to be very aware of my time management in order to deliver to both front office and the CFO.
"
US,5.0,,False,Relationship Manager Individuals,Svilengrad,2018,"- Working in busy environment;
- Great collegues;
- Good bonus scheme
- The hardest part of the job is to maintain a good portfolio of clients and reactivate inactive clients and accounts
- The most enjoyable part of the work is to see the happy customers that you have serverd
"
US,3.0,,True,Client Services Representative,"New York, NY",2018,"Recently they have taken strides to include all cultures to be comfortable in their respective work environments. I would like to see more diversity in more administrative roles, but it does appear that the company is working towards that.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,KYC Manager,"Jersey City, NJ",2018,"SGNY is a branch of the SG Group. The typical day at work start at 8am as we have to interact with our head office as well as our offshore team. The management is supportive.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Credit Risk Analyst,"New York, NY",2018,"Challenging positions. I've been involved in many different activities, which helped me to develop my ability to work on different tasks at the same time.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,"Quantitative Analyst, Market Risk","New York, NY",2018,"Good work life balance. Department was undergoing restructuring so I got laid off. Still based out of Paris, so New York Employees are at a disadvantage
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Vice President,"New York, NY",2018,"Overall a company with a Good work/life Balance, unfortunately salaries are below the market. Also HR department is one of the worst I have seen, very inefficient.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Vice President,"New York, NY",2018,"I mostly enjoyed my time at Societe Generale. The last couple of years the emphasis was on off-shoring most of my functions which made it necessary for me to leave.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,"M&A - Analyst (Consumer, Retail & Luxury)",Paris,2018,"Conducted strategic and financial studies of target markets and potential targets
Performed company valuation modeling using: trading comparables, transaction comparables and DCF
Preparation of marketing presentations: company profile, financial and stock price analysis
Participated in the elaboration of financial model
Points positifs
Free lunches (night), nice people
Points négatifs
No specific cons.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Managing Director,"New York, NY",2018,"Strong in derivative and quantitative approach to markets. A bit slow to innovate, due in part to heavy regulation in Europe and the US. Emerging from a defensive posture to a bit more aggressive approach. A great place to learn, because best performers tend to get hired away by higher compensating firms.
Points positifs
job security
Points négatifs
comp
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Summer Analyst,"New York, NY",2018,"As an intern, you get to work on different areas to know better about which area you are really good at. Got a lot of knowledge from people in different teams and different areas.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Summer Analyst,"New York, NY",2018,"Overall great experience. Wish they exposed the interns to more training and let us shadow other departments. The people that I worked with were all great.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,"DBA Manager, Americas","New York, NY",2018,"French Bank with headquarters in Paris. Work\Life balance is quite spoken about at this firm. It is a very busy environment and some colleagues are really nice to work with.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Senior Credit Analyst,SÃO PAULO in BRAZIL,2018,"It's an excellent company to work. It has a very strong culture for teamwork.

I learned that team spirit, really makes a difference.

The challenges are cost, I love the challenges of my area (credit area)

I had some good experiences, how to visit customers that many times were not happy because of terms the credit amount was reduced, but it was a great experience in having to be able to deal with nervous customers and to show the risks of the company not to control their cash flow and in this way we become a coach for customers always indicating the best type of loan and deadlines for payments with possible guarantees.
Points positifs
Worked in a time spirit
Points négatifs
Manual processes
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Netting Attorney,"New York, NY",2018,"Great work ethics. Very friendly people that always support team work. Challenging work but still balanced work hours. Well managed teams and respect for newer people.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,True,Associate,"New York, NY",2018,"Probably less stressful than other banks, but the bank is not designed to be as productive, and therefore does not make as much money, and therefore does not pay as much.

if you want a finance job without a big bonus this is a good place to be. if you want to make money, look elsewhere.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Senior Operations Control Analyst,"Chicago, IL",2018,"SG is a fast paced place to work with a diversified culture. Management provides opportunities to hone skill sets and allow for ideas to be considered and executed.
Points positifs
Pleasant culture.
Points négatifs
Off shoring of headcounts.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,"Market Risk Officer, Cross Asset Risk","New York, NY",2018,"Great people but they do not have any concept of a work-life balance and 12-14 hour days of all staff is the norm. While they stress the development of the employment, I and dozens of others were laid off in a reorganization without any opportunity to even place us within the firm's many open positions in other divisions.
Points positifs
Good extra-curricular activities
Points négatifs
Could not participate in many SG related activities as deadlines in department were tough, Lower compensation than other similar banks. Horrific work life balance
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,True,Liquidity Business Manager/Product Owner,Paris,2018,"SG provides a Good work life balance. It has great number of Annual leaves and the employees are encouraged to utilize their leaves.
However, the company is too French centric and lacks Global approach. Hard work is not recognized and pay is less
Points positifs
Annual leaves
Points négatifs
Management is too slow, Bad Project Management, less Recognition, Bad Salary
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Sr. Business Analyst,"Chicago, IL",2018,"good culture, people and support. Team oriented organization, good work life balance and understanding. They take feedback from employees and respond in a positive manner..
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Debt Capital Markets Intern,"New York, NY",2018,"Worked as an intern for over a year (off-cycle) in both the Markets Division and the Investment Bank

Pros:
More vacation time than average
Convenient Location by Grand Central
Overtime

Cons:
Stressful environment at times
Crazy hours (Investment Banking) (60+ hour weeks)
Management hit or miss (had both very good and bad experiences at times)
Salary slightly below market
Points positifs
Convenient Location, Vacation Time
Points négatifs
Lower salary, hit or miss management
"
US,4.0,stage,False,Global CI Integration & Deployment Director,"Los Angeles, CA",2018,"Competitive working environment however leadership works to personally know all employees in their organization, offers personal development opportunities as well as international assignment opportunities
Points positifs
Management
Points négatifs
Advancement is difficult
"
US,3.0,,False,Project Manager CCAR,"New York, NY",2018,"This was one of my favorite jobs (contract) that I ever had. I worked in a great environment with great people on both the professional and personal level. I was encouraged and rewarded for stepping up and contributing across the project. The only reason that I did not give this job 5 stars was because the project was terminated one quarter through it's expected term and I did not get a heads up until 4 weeks after the decision was made. Overall though a great place to work.
Points positifs
great people to work with
Points négatifs
only promote French Nationals
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Analyst,"New York, NY",2018,"Fast pace
Dynamic
Innovative
Learned a lot from peers, senior members, and members of other teams
Great culture
International perspectives
Diverse in many different aspects of the term
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,KYC Facilitator,"New York, NY",2018,"I think this is an overall good company. However they have poor managers that run around trying to put out fires on a daily basis. Very Chaotic depending on the department.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Sales/Trader,"Chicago, IL",2018,"The culture was more internally driven by management than by customers or market place. The typical day at work was completely determined by what division you worked for and who your boss was. If you were in a good division to work could be enjoyable, if not the days were long.
Points positifs
benefits
Points négatifs
Managers micro manage the entire process
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,"Director, Volcker Compliance SME","New York, NY",2018,"I believe this company can be a great fit for the right person and I also believe it's very different based on what department you work for. I wish anyone who works there luck.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Senior Consultant,"New York, NY",2018,"Good place to work overall. Freedom to manage your day accordingly. They are particular for you to be on your seat which can get annoying but overall recommend the bank.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Senior Customer service agent,egypt,2018,"the management made a very good atmosphere for the staff and that encouraged the staff to improve the work and lear more and more also we always help each other on the tasks
Points positifs
free lunches
Points négatifs
health care
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Vice President- Oversight and Control Manager,"New York, NY",2018,"a typical day at work is overseeing other teams because most of the production has been outsourced. Management is laid back and the work place culture is a mixture of French and American. The hardest part of the job is trying to get things done
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,True,Brokerage Manager,"Chicago, IL",2018,"The Management is result oriented; the environment is promoting employees to be able to meet the result while managing to balance work and life. Investment in new Tech tools is very generous.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,stage,False,IT Internship,"New York, NY",2018,"My team was nice to work with, and it was very easy to learn new topics. However, expressing interest in other teams could mean being shunned by your own team. I wanted to learn about the positions in XYZ branches of the bank, but after that I was treated poorly by my manager.
Points positifs
Flexible work time
Points négatifs
Very inefficient bureaucracy
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,stage,True,Client Service Representative Intern,"New York, NY",2018,"Societe Generale is a best fit for me because 50% of the employee speak french and i'm fluent in it so it is convenient for me.
will work there anytime of my life
Points positifs
opportunities
Points négatifs
training
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,CCAR Program Manager,"New York, NY",2018,"SG is a good place to work at. The people here are smart and ambitious. Benefits are good. The flexible work policy is not very good and head office is in France. It is a good company.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Quantitative Intern,"New York, NY",2018,"Rush-hour in South Korea’s over-caffeinated capital runs at a frenzy — so it was remarkable to see commuters freeze Friday morning and fixate on giant Samsung television screens showing the scene unfolding in the Demilitarized Zone, where time stopped in 1953.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Product Controller,"Chicago, IL",2018,"Stay away if you are US based. This is a French bank and you will be reminded of that every day. In their eyes you are a lower form of life on the evolution table.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,"Vice President, Americas Sourcing","New York, NY",2018,"SG is a tough place to work in the services area. Most major decisions are made out of Paris with little or no regard for how things get accomplished in the USA. Comparisons of how things are done better in Paris abound without review of process or financial savings. Very poorly run from the top down in the US, on the services side. The financial operations are extremely sophisticated and very profitable.
Points négatifs
Paris/non US based leadership.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Business Analyst,"New York, NY",2018,"relaxed and friendly work environment , cooperative business groups and management..sufficient benefits in terms of leaves and insurance but not much functional trainings or food benefits or team events or funding
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Process Transformation Lead,"Chicago, IL",2018,"Must be self starter to keep up with high demands from business stakeholders and system enhancement initiatives. Lots of exposure working from a global perspective.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,SENIOR RSD APPLICATION SUPPORT ANALYST,"Chicago, IL",2018,"Overall it was a great experience working here there were always changes ongoing. I was able to learn a great deal at all times. I started off working as a functional support then progressed to technical support. I was glad that I had colleagues that were able to work with me and train me as I learned. .
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Director,"New York, NY",2018,"Questionable senior management and leadership team; much recent senior manager turnover; questionable strategy over long term; people are generally ok
"
US,5.0,,False,Director - Broker,"New York, NY",2018,"I enjoyed my time at Socgen and the unlimited talent pool associated with a top tier financial institution. It is to be considered when associated with an interest this large that there are always possibilities.
"
US,3.0,,True,ETF Securities Lending Sales Trader,"New York, NY",2018,"Soc Gen is an international Financial Bank with great benefits. Although a great place to work, the room for growth is limited. Looking for a more challenging, long term opportunity.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Intern,Préfecture de Rabat,2018,"I was a non paid intern, i dont know much about their salary politics.
I stayed their 2 months.
Regular work, but non creative.
Banking Worl is like that
Points positifs
nothing
Points négatifs
short breaks
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Chargé de Logistique,Alger,2018,"Les opportunités de développements.
Esprit d’équipe.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Vice President- Facilities Management,"New York, NY",2018,"Loved working here. Spent 17 years there, great culture and coworkers. Strong work ethic required, yet good work/live balance provided. Solid pay and benefits.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,True,Financial Control Analyst,Paris,2018,"Société Générale is a big company (around 150 000 employees), so I can't speak for the entire company but I've been worked 3 years in Investment department as a financial controller and it has been a mixed experience to say the least.

As everywhere else you will work with some smart and exciting people but the majority of junior level employee I've worked with share the same sentiment of global boredom.

Innovative ideas are welcome but not often pursued, process and hierarchy are very heavy, outdated. Atmosphere is neither bad nor exciting.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Assistant Communication Direction,"Casablanca, FR",2018,"Well treated as an intern, learned a lot from people working full time in the company. Professional and productive environment to work in. I was in the communication department in Casablanca, Morocco.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,True,Intern I,"New York, NY",2018,"Societe Generale is a good place to start off your career in the financial industry as it's a collaborative work environment where you interact with multiple internal teams.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,Quantitative Advisor & CCAR Analyst,"New York, NY",2018,"It is an European Bank with lots of benefits.

Paid time off of 27 for people just starting. However, sick days and personal days are included.

Not crazy hours
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,True,KYC Analyst - Team Lead (Contractor),"New York, NY",2018,"Enjoy working here but there is not much room for contractors to advance. Many jobs are split between New York and New Jersey so you don't always have a permanent desk.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Consultant- Business Analysis/Accounting,"Jersey City, NJ",2018,"Hardworking and fair people with a strong knowledge of their jobs. Challenging environment with ability to grow and learn. Good use of technology in the day to day work. Good systems that operate well.
Points positifs
Good work life balance
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Director/Loan Sales and Trading,"New York, NY",2018,"Extremely disorganized stategy-wise. Management was poor and communication from France was terrible. No clear path and learned very little. Worked with great people but not enough strategy.
Points positifs
Work-life and day were very fair.
Points négatifs
Management, Strategy and communication from France were awful
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Associate - Structured Alternative Investments,"New York, NY",2018,"While the work hours can be quite long, the rewards are great. Senior staff notice the work put in and reward those that deserve it, a true meritocracy.
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Documentation Specialist - Derivatives,"New York, NY",2018,"Translated trader accounts from French to English. Entered treasury bond orders. Assisted traders to balance accounts and daily transactions. Very fast paced.
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Administrator,"Jersey City, NJ",2018,"This company has:
- team-building outings
- collaborative work environment
- large company with many positions to advance
- provides a lot of mentoring
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,True,INTERNATIONAL TRADE OPERATIONS ASSISTANT MANAGER,Paris,2017,"It is a good company, the workplace culture is very good. I learnt how to work with my co-workers. The managers are very good, they listen to you. You have benefits when you work with Societe Generale.
Évaluez votre entreprise pour afficher tous les avis

"
US,2.0,,False,Vice President,"New York, NY",2017,"This is a cut-throat environment that seems to promote the wrong employees and creates a culture of playing politics as opposed to practical results. Diversity issues.
Points positifs
401K contribution
Points négatifs
Little diversity
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,False,Patriot Act Compliance Analyst (Consultant),Jersey City,2017,"While at Soc Gen, Id say I learned a lot about the archaic system this bank executes (especially within Risk/ Compliance).
My pay was perfect for me but the stress was very high (almost unhealthy) & the turn around for employees was high also. Lots of changes often & management was confused on how to operate processes & procedure since there was no structure (whether it was admitted or not).
Overall, if experience is what you are after, this bank, just like any other will offer you that.
Points positifs
Interaction with different cultures
Points négatifs
High Stress/ Disorganized
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Associate,"New York, NY",2017,"Things are handled differently at this bank. Work/Life balance could be great depending on what team you are on. People tend to spend a good amount of time here so job security/longevity is good.
Évaluez votre entreprise pour afficher tous les avis

"
US,1.0,,False,Agent de service à la clientèle,Alger,2017,"J'étais déçu du début à la fin de mon expérience chez société générale et ce dû au mauvais management et l'anarchie total , aucun respect pour les employés j'ai donc décidé de quitter cet environnement mal saint
"
US,5.0,,True,Managing Director,"New York, NY",2017,"The time spent at SG was focused entirely on obtaining our primary dealership status and integrating our business into the main office in Paris. Management was skilled in derivatives, but not in the product set we were building out in the Americas. The markets were different, the players were different and the competetion was different than what they experienced back in Europe. The hardest part of the job was staying focus on our goals and objectives as senior management changed constantly. We ultimately become a primary dealer and were able to hire people and build out a team.
Points positifs
Being given the opportunity to build a business using my experience and knowledge of the business
Points négatifs
Managemnet turnover and lack of culture
"
US,4.0,,True,QA / UAT Support,"Jersey City, NJ",2017,"Reasonable workload in continuous delivery / agile environment. I have learned a lot about back-office settlement and clearing system. Management is fairly knowledgeable about the technology and recognizes efforts as required. Friendly work atmosphere. Because of lack of documentation, troubleshooting issues are the hardest part but the most enjoyable part of the job is the appreciation we get from management after a successful migration.
Points positifs
Free lunch every week.
Points négatifs
Everyone works long hour
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,stage,False,Stagiaire d’été,Gare de L’Est,2017,"L’ambiance de travail entre collègue est agréable, ayant travailler au PSC JEMMAPE en tant que stagiaire d’été situer Gare de L’Est, bonne première expérience professionnel dans le domaine du crédit entreprise.
Points positifs
Tickets restaurants proposés, bonne localisation
Points négatifs
Aucun
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,,True,Senior Analyst,Indiana,2017,"* Workplace is very pleasing, people are friendly and supportive in terms of work
*Here equally everyone are trained on the process so your manager is aware what we are doing, helpful
Évaluez votre entreprise pour afficher tous les avis

"
US,3.0,cdi,True,Attachée commercial cdi,Alger,2017,"Large avantage pour evolution et changement de poste
Points positifs
Changement de poste chaque trois ans
Points négatifs
Autodidacte
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Senior Customer Advisor,"Cairo, GA",2017,"starting 8 am til we end
work environment was great
learned a variety of tasks
an outstanding place to work in
the hardest part was dealing with cash
Évaluez votre entreprise pour afficher tous les avis

"
US,4.0,,False,Consultant/Project Manager,"New York, NY",2017,"Soc Gen was a great place to work, with a great team However, there is an inherent lack of prioritization for establishing governance for U.S. regulation. Senior management disregards having a sense of urgency to tackle projects and deadlines that would otherwise be beneficial to the bank's operations.
Évaluez votre entreprise pour afficher tous les avis

"
US,5.0,,False,Officer,"New York, NY",2017,"gives employees excellent benefits, compensation and workplace
management is fair and care for the wellness of the employees
workplace is nice, conducive for working
location is in the prominent place, safe and accessible to mostly of the employees
Évaluez votre entreprise pour afficher tous les avis

"
